Id,Code,Name,Retired,North Limit,South Limit,West Limit,East Limit
1766,esq,Esselen,,36.5473,36.5473,-121.867,-121.867
1767,ess,Yupik, Central Siberian,,64.842,62.937,-174.126,-168.693
1768,esu,Yupik, Central,,64.536,58.391,-167.464,-156.779
1769,etb,Etebi,,4.829,4.734,7.909,8.038
1770,eth,Ethiopian Sign Language,,8.9761,8.9761,38.8534,38.8534
1771,etn,Eton,,-17.714,-17.765,168.541,168.584
1772,etr,Edolo,,-5.933,-6.294,142.548,142.752
1773,ets,Yekhee,,7.476,6.763,6.181,6.717
1774,etu,Ejagham,,5.984,5.0,8.331,9.495
1775,etx,Eten,,9.788,9.666,8.526,8.703
1776,etz,Semimi,,-3.512,-4.027,134.125,134.782
1777,eus,Basque,,43.454,42.435,-3.426,-0.716
1778,eve,Even,,70.962,67.544,127.855,131.571
1779,evh,Uvbie,,5.491,5.389,5.663,5.883
1780,evn,Evenki,,70.943,47.887,88.554,171.051
1781,ewe,Éwé,,7.273,5.76,0.077,1.476
1782,ewo,Ewondo,,5.463,2.159,9.844,13.429
1783,ext,Extremaduran,,40.485,37.96,-7.526,-4.678
1784,eya,Eyak,,60.804,60.383,-145.193,-144.331
1785,eyo,Keiyo,,0.510857,0.510857,35.226745,35.226745
1786,eze,Uzekwe,,6.637,6.526,8.207,8.421
1787,faa,Fasu,,-6.315,-6.931,142.932,143.635
1788,fab,Fa D'ambu,,-1.401,-1.46,5.602,5.635
1789,fad,Wagi,,-5.154,-5.222,145.654,145.797
1790,faf,Fagani,,-10.276,-10.604,161.484,161.84
1791,fag,Finongan,,-6.312,-6.35,146.614,146.643
1792,fah,Fali of Baissa,,7.38023,7.38023,10.7684,10.7684
1793,fai,Faiwol,,-4.861,-5.761,141.0,142.004
1794,faj,Faita,,-5.562,-5.63,145.263,145.332
1795,fak,Fang,,6.582,6.506,10.278,10.36
1796,fal,Fali, South,,9.628,9.345,13.415,13.818
1797,fam,Fam,,7.589,7.497,10.438,10.571
1798,fao,Faroese,,62.401,61.395,-7.681,-6.259
1799,fap,Palor,,14.881,14.845,-16.981,-16.931
1800,far,Fataleka,,-8.521,-8.694,160.715,161.008
1801,fau,Fayu,,-2.807,-3.288,136.526,137.209
1802,fax,Fala,,40.261,40.037,-7.018,-6.811
1803,fay,Fars, Southwestern,,29.746,29.746,52.267,52.267
1804,faz,Fars, Northwestern,,29.643,29.643,52.925,52.925
1806,fcs,Quebec Sign Language,,45.9965,45.9965,-74.8719,-74.8719
1807,fer,Feroge,,8.706,8.524,25.635,25.799
1809,ffm,Fulfulde, Maasina,,16.898,10.472,-8.868,0.663
1810,fgr,Fongoro,,11.797,10.931,22.136,22.986
1811,fia,Nobiin,,24.49,19.844,30.191,32.97
1812,fie,Fyer,,9.557,9.443,9.205,9.385
1813,fij,Fijian,false,-15.714,-19.201,176.875,-178.318
1814,fil,Filipino,,12.265,12.265,123.464,123.464
1815,fin,Finnish,,68.72,58.948,21.081,31.581
1816,fip,Fipa,,-6.506,-8.739,30.411,32.277
1817,fir,Firan,,9.703,9.604,8.609,8.773
1818,fit,Finnish, Tornedalen,,68.588,65.754,19.998,24.785
1819,fiw,Fiwaga,,-6.582,-6.753,143.532,143.76
1820,fkv,Finnish, Kven,,70.376,69.017,20.244,30.14
1821,fla,Kalispel-Pend D'oreille,,48.393,47.343,-117.271,-113.888
1822,flh,Foau,,-2.709,-3.387,138.896,139.529
1823,fli,Fali,,10.677,10.34,13.27,13.548
1824,fll,Fali, North,,10.088,9.748,13.476,13.837
1825,fln,Flinders Island,,-14.134,-14.24,144.205,144.285
1826,flr,Fuliiru,,-2.787,-3.281,28.823,29.15
1827,fly,Tsotsitaal,,-25.8633,-25.8633,27.4955,27.4955
1828,fmp,Fe'fe',,5.407,4.972,10.015,10.274
1829,fmu,Muria, Far Western,,20.464,20.136,80.343,80.599
1830,fng,Fanagalo,,-25.384842,-25.384842,27.14008333,27.14008333
1831,fni,Fania,,10.536,10.002,18.371,19.129
1832,fod,Foodo,,9.621,9.485,1.342,1.468
1833,foi,Foi,,-6.237,-6.668,143.249,143.742
1834,fom,Foma,,1.011,0.75,24.17,24.471
1835,fon,Fon,,7.645,6.316,1.13,2.602
1836,for,Fore,,-6.397,-6.771,145.373,145.639
1837,fos,Siraya,,22.9777,22.9777,120.315,120.315
1838,fpe,Fernando Po Creole English,,3.786,3.291,8.441,8.938
1839,fqs,Fas,,-2.9,-3.268,141.339,141.942
1840,fra,French,,51.093,42.343,-56.421,8.236
1841,frc,French, Cajun,,31.04,29.08,-93.904,-89.322
1842,frd,Fordata,,-6.661,-7.77,130.948,132.008
1843,frk,Frankish,,52.896,52.896,9.98388,9.98388
1844,frp,Arpitan,,47.297,44.84,3.756,7.678
1845,frq,Forak,,-5.675,-5.712,146.528,146.555
1846,frr,Frisian, Northern,,55.056,54.424,8.278,8.991
1847,frs,Frisian, Eastern,,53.032,52.91,7.639,7.832
1848,frt,Fortsenal,,-15.369,-15.513,166.828,167.035
1849,fry,Frisian, Western,,53.143,53.143,5.86091,5.86091
1850,fse,Finnish Sign Language,,60.661,60.661,25.0677,25.0677
1851,fsl,French Sign Language,,47,47,3,3
1852,fss,Finland-Swedish Sign Language,,62.111,62.111,26.328,26.328
1853,fub,Fulfulde, Adamawa,,11.138,5.883,10.066,15.138
1854,fuc,Pulaar,,16.884,11.291,-17.113,-7.043
1855,fud,Futuna, East,,-14.244,-14.388,-178.207,-177.987
1856,fue,Fulfulde, Borgu,,11.29,9.459,2.852,3.655
1857,fuf,Pular,,12.433,9.876,-14.786,-10.397
1858,fuh,Fulfulde, Northeastern Burkina Faso,,15.083,11.697,-4.076,3.733
1859,fui,Fulfulde, Bagirmi,,8.81656,8.81656,18.3467,18.3467
1860,fuj,Ko,,10.803,10.656,31.441,31.639
1861,fum,Fum,,6.682,6.648,11.1,11.117
1862,fun,Iatê,,-8.889,-9.175,-37.401,-36.88
1863,fuq,Fulfulde, Central-Eastern Niger,,17.754,12.2,3.054,13.812
1864,fur,Friulian,,46.613,45.582,12.727,13.552
1865,fut,Futuna-Aniwa,,-19.224,-19.547,169.586,170.235
1866,fuu,Furu,,4.858,4.181,20.044,20.895
1867,fuv,Fulfulde, Kano-Katsina-Bororro,,12.988,10.084,9.299,15.142
1868,fuy,Fuyug,,-8.325,-8.864,146.923,147.7
1869,fvr,Fur,,13.923,10.89,22.136,26.862
1870,fwa,Fwâi,,-20.618,-20.728,164.829,164.973
1871,fwe,Fwe,,-17.476,-18.067,24.024,24.839
1872,gaa,Ga,,5.893,5.498,-0.51,0.138
1873,gab,Gabri,,9.493,9.231,16.444,16.802
1875,gad,Gaddang,,16.843,16.377,121.02,121.85
1876,gae,Guarequena,,3.016,0.797,-67.576,-65.493
1877,gaf,Gende,,-5.589,-5.782,145.06,145.295
1878,gag,Gagauz,,47.169,43.24,27.055,28.996
1879,gah,Alekano,,-5.938,-6.145,145.313,145.461
1880,gai,Mbore,,-4.01,-4.136,144.646,144.785
1881,gaj,Gadsup,,-6.158,-6.351,145.894,146.1
1882,gak,Gamkonora,,1.41,1.278,127.457,127.554
1883,gal,Galoli,,-8.137,-8.744,125.504,126.161
1884,gam,Kandawo,,-5.678,-5.785,144.883,145.049
1885,gan,Chinese, Gan,,31.146,25.606,110.07,118.134
1886,gao,Gants,,-5.209,-5.339,144.694,144.847
1887,gap,Gal,,-5.151,-5.18,145.582,145.664
1888,gaq,Gata',,18.731,18.527,82.893,83.075
1889,gar,Galeya,,-9.43,-9.6,150.779,150.892
1890,gas,Garasia, Adiwasi,,24.609,23.585,72.686,73.6
1891,gat,Kenati,,-6.72,-6.776,145.84,145.921
1892,gau,Gadaba, Mudhili,,18.276,18.276,83.378,83.378
1893,gaw,Nobonob,,-4.971,-5.172,145.64,145.784
1894,gax,Oromo, Borana-Arsi-Guji,,10.578,-0.07,36.204,42.264
1895,gay,Gayo,,5.111,3.768,96.74,97.951
1896,gaz,Oromo, West Central,,13.311,7.218,34.027,40.12
1897,gbb,Kaytetye,,-20.88,-21.964,132.747,134.456
1898,gbc,Garawa (retired),true,-15.927,-18.13,136.561,138.879
1899,gbd,Karadjeri,,-18.233,-19.087,121.551,123.117
1900,gbe,Niksek,,-4.678,-4.944,142.209,142.691
1901,gbf,Gaikundi,,-3.872,-4.103,143.043,143.234
1902,gbg,Gbanziri,,5.133,4.19,19.611,20.578
1903,gbh,Gbe, Defi,,6.452,6.364,2.662,2.711
1904,gbi,Galela,,2.646,-1.744,127.095,128.69
1905,gbj,Gadaba, Bodo,,18.544,18.228,82.575,82.967
1906,gbk,Gaddi,,32.663,32.094,76.312,76.83
1907,gbl,Gamit,,21.263,20.969,73.445,73.922
1908,gbm,Garhwali,,31.415,29.837,77.86,79.581
1909,gbn,Mo'da,,6.262,6.009,29.55,29.921
1910,gbo,Grebo, Northern,,5.584,4.788,-8.813,-7.468
1911,gbp,Gbaya-Bossangoa,,7.428,6.298,16.809,18.481
1912,gbq,Gbaya-Bozoum,,6.669,5.514,15.799,17.129
1913,gbr,Gbagyi,,10.77,9.092,5.965,7.845
1914,gbs,Gbe, Gbesi,,6.679,6.43,1.978,2.076
1915,gbu,Gagadu,,-12.289,-12.808,132.448,132.839
1916,gbv,Gbanu,,5.867,4.497,16.496,18.282
1917,gbx,Gbe, Eastern Xwla,,6.448,6.344,2.433,2.667
1918,gby,Gbari,,9.279,7.79,6.718,7.497
1919,gbz,Dari, Zoroastrian,,32.048,30.082,54.178,57.369
1920,gcc,Mali,,-4.457,-4.994,152.051,152.378
1921,gcd,Ganggalida,,-16.777,-17.857,138.611,140.241
1922,gce,Galice,,45.3914,45.3914,-120.75,-120.75
1923,gcf,Guadeloupean Creole French,,18.131,14.392,-63.153,-60.816
1924,gcl,Grenadian Creole English,,12.529,11.992,-61.8,-61.376
1925,gcn,Gaina,,-9.119,-9.17,148.548,148.633
1926,gcr,Guianese Creole French,,5.77,4.036,-53.853,-51.614
1927,gct,German, Colonia Tovar,,10.4853,10.4853,-67.2579,-67.2579
1928,gda,Lohar, Gade,,25.8583,25.8583,78.2187,78.2187
1929,gdb,Gadaba, Pottangi Ollar,,18.683,18.524,82.608,82.909
1930,gdc,Gugu Badhun,,-18.316,-18.666,144.2,144.721
1931,gdd,Gedaged,,-5.076,-5.228,145.764,145.829
1932,gde,Gude,,10.43,10.017,13.252,13.549
1933,gdf,Guduf-Gava,,11.129,11.08,13.736,13.843
1934,gdg,Ga'dang,,17.346,17.075,121.36,121.55
1935,gdh,Gadjerawang,,-14.838,-15.785,128.591,129.72
1936,gdi,Gundi,,3.874,2.7,15.211,16.256
1937,gdj,Gurdjar,,-16.778,-17.823,140.89,141.401
1938,gdk,Gadang,,10.558,10.284,16.78,17.214
1939,gdl,Dirasha,,5.754,5.508,37.108,37.697
1940,gdm,Laal,,10.079,9.928,17.553,17.675
1941,gdn,Umanakaina,,-9.798,-10.048,149.537,149.778
1942,gdo,Ghodoberi,,42.773,42.719,46.165,46.286
1943,gdq,Mehri,,18.722,15.004,50.061,56.609
1944,gdr,Wipi,,-8.404,-9.078,142.801,143.327
1945,gdu,Gudu,,10.175,10.067,12.458,12.614
1946,gdx,Godwari,,24.885,24.885,72.846,72.846
1947,gea,Geruma,,10.688,10.292,9.613,9.957
1948,geb,Kire,,-4.192,-4.333,144.649,144.773
1949,gec,Grebo, Gboloo,,4.847,4.656,-7.779,-7.555
1950,ged,Gade,,8.986,8.431,7.308,7.69
1951,geg,Gengle,,8.947,8.836,11.846,12.059
1952,geh,Hutterisch,,40,40,-97,-97
1953,gei,Gebe,,0.042,-0.511,129.279,129.921
1954,gej,Gen,,6.314,6.201,1.511,1.802
1955,gek,Yiwom,,9.011,8.937,9.741,9.834
1956,gel,Kag-Fer-Jiir-Koor-Ror-Us-Zuksun,,11.741,11.301,4.611,5.066
1957,geq,Geme,,8.526,8.405,20.584,20.739
1958,ges,Geser-Gorom,,-3.292,-4.168,130.555,131.451
1959,gew,Gera,,10.704,10.152,9.83,10.41
1960,gex,Garre,,2.673,1.905,44.484,44.889
1961,gey,Enya,,0.52,-5.012,25.184,26.957
1962,gez,Geez,,10.1342,10.1342,40.6821,40.6821
1963,gfk,Patpatar,,-3.6,-4.032,152.305,152.681
1964,gga,Gao,,-8.253,-8.414,159.717,159.861
1965,ggb,Gbii,,6.359,5.826,-9.143,-8.726
1966,ggd,Gugadj,,-17.69,-17.972,140.966,141.371
1967,gge,Guragone,,-12.516,-12.918,133.845,134.345
1968,ggg,Gurgula,,25.737,25.737,68.565,68.565
1969,ggk,Kungarakany,,-12.7,-12.7,130.881,130.881
1970,ggl,Ganglau,,-5.553,-5.603,146.104,146.157
1971,ggn,Gurung, Eastern,,28.619,28.097,84.238,84.925
1972,ggo,Gondi, Southern,,20.41,19.44,78.075,80.472
1973,ggr,Aghu Tharnggalu (retired),true,-13.735,-13.735,142.426,142.426
1974,ggt,Gitua,,-5.975,-6.046,147.441,147.53
1975,ggu,Gagu,,6.641,6.165,-5.767,-5.27
1976,ggw,Gogodala,,-7.893,-8.311,142.496,143.252
1977,gha,Ghadamès,,30.396,29.875,9.395,10.638
1978,ghc,Gaelic, Hiberno-Scottish,,55.932,55.932,-5.222,-5.222
1979,ghe,Ghale, Southern,,28.212,27.943,84.763,84.939
1980,ghh,Ghale, Northern,,28.33,28.126,84.87,84.988
1981,ghk,Karen, Geko,,19.933,19.439,96.305,96.757
1982,ghl,Ghulfan,,11.758,11.532,29.664,29.96
1983,ghn,Ghanongga,,-7.937,-8.094,156.505,156.599
1984,gho,Ghomara,,34.7979,34.7979,-4.6696,-4.6696
1985,ghr,Ghera,,25.383,25.383,68.368,68.368
1986,ghs,Guhu-Samane,,-7.504,-8.342,147.023,147.434
1987,ght,Ghale, Kutang,,28.451,28.316,84.867,84.993
1988,gia,Kitja,,-16.307,-18.534,126.309,128.475
1989,gib,Gibanawa,,12.584,12.584,8.615,8.615
1990,gic,Gail,,-28.77,-28.77,26.895,26.895
1991,gid,Gidar,,10.195,9.689,13.724,14.308
1992,gig,Goaria,,27.253,27.253,68.363,68.363
1993,gil,Kiribati,,4.72,-11.467,-174.547,177.166
1994,gim,Gimi,,-6.278,-6.723,145.0,145.428
1995,gin,Hinukh,,42.489,42.415,45.764,45.849
1996,gio,Gelao (retired),true,27.792,24.701,105.032,106.523
1997,giq,Gelao, Green,,22.594,22.533,104.651,104.745
1998,gir,Gelao, Red,,23.218,23.163,104.978,105.007
1999,gis,Giziga, North,,10.774,10.617,14.127,14.311
2000,git,Gitxsan,,55.403,55.051,-128.149,-127.529
2001,giw,Gelao, White,,23.163,22.783,104.931,105.374
2002,gix,Gilima,,4.791,4.319,18.757,19.262
2003,giy,Giyug,,-13.113,-13.227,130.009,130.106
2004,giz,Giziga, South,,10.516,10.107,13.96,14.426
2005,gji,Geji,,10.489,10.201,9.481,9.819
2006,gjk,Koli, Kachi,,26.127,25.093,68.335,69.108
2007,gjn,Gonja,,9.669,8.173,-2.563,-0.297
2008,gju,Gujari,,35.614,33.357,71.416,74.744
2009,gka,Guya,,-5.672,-5.735,146.42,146.486
2010,gke,Ndai,,8.1,8.081,14.27,14.307
2011,gkn,Gokana,,4.667,4.57,7.292,7.398
2012,gkp,Kpelle, Guinea,,8.424,7.237,-9.479,-8.498
2013,gla,Gaelic, Scottish,,58.632,55.584,-8.651,-4.224
2014,glc,Bon Gula,,10.776,10.483,19.364,19.791
2015,gld,Nanai,,51.543,46.968,132.59,138.21
2016,gle,Irish,,52.084,51.94,-7.842,-7.538
2017,glg,Galician,,43.792,41.367,-9.291,-6.383
2018,glh,Pashayi, Northwest,,35.339,35.012,69.793,70.194
2019,gli,Guliguli,,-8.10266,-8.10266,157.564,157.564
2020,glj,Gula Iro,,10.615,9.958,19.347,19.724
2021,glk,Gilaki,,37.658,36.684,49.07,50.602
2022,glo,Galambu,,10.31,9.991,10.155,10.353
2023,glr,Glaro-Twabo,,5.804,5.181,-7.683,-7.365
2024,glu,Gula,,10.3049,10.3049,19.2182,19.2182
2025,glv,Manx,,54.2604,54.2604,-4.45437,-4.45437
2026,glw,Glavda,,11.29,11.042,13.762,13.969
2027,gly,Gule,,11.8336,11.8336,33.6929,33.6929
2028,gma,Gambera,,-13.854,-14.374,125.97,126.628
2029,gmb,Gula'alaa,,-8.744,-8.773,161.001,161.06
2030,gmd,Mághdì,,9.329,9.253,10.953,11.093
2031,gmm,Gbaya-Mbodomo,,4.70037,4.70037,14.9569,14.9569
2032,gmn,Gimnime,,8.689,8.497,12.688,12.886
2033,gmu,Gumalu,,-5.203,-5.245,145.588,145.648
2034,gmv,Gamo,,6.57645,6.57645,37.1381,37.1381
2035,gmx,Magoma,,-9.151,-9.327,33.903,34.062
2036,gna,Kaansa,,10.744,9.985,-3.927,-3.493
2037,gnb,Gangte,,24.703,24.245,93.836,94.561
2038,gnd,Zulgo-Gemzek,,10.897,10.765,13.965,14.151
2039,gne,Ganang,,9.93195,9.93195,9.09741,9.09741
2040,gng,Ngangam,,10.551,9.97,0.348,0.851
2041,gnh,Lere,,10.642,10.399,8.652,8.986
2042,gni,Gooniyandi,,-17.91,-18.687,125.595,127.107
2043,gnk,||Gana,,-20.983,-22.39,21.616,22.785
2044,gnl,Gangulu,,-22.7637,-22.7637,149.416,149.416
2045,gnm,Ginuman,,-9.94,-10.081,149.569,149.831
2046,gnn,Gumatj,,-12.174,-12.311,136.735,136.926
2047,gno,Gondi, Northern,,23.169,17.977,77.594,82.32
2048,gnq,Gana,,5.64,5.521,116.047,116.242
2049,gnr,Gureng Gureng,,-25.3893,-25.3893,151.175,151.175
2050,gnt,Guntai,,-8.676,-8.931,141.086,141.421
2051,gnu,Gnau,,-3.555,-3.614,142.159,142.233
2052,gnw,Guaraní, Western Bolivian,,-19.696,-21.271,-64.991,-63.341
2053,gnz,Ganzi,,6.544,6.544,19.347,19.347
2054,goa,Guro,,7.856,6.51,-7.218,-5.406
2055,gob,Playero,,7.093,6.807,-71.466,-70.541
2056,goc,Gorakor,,-6.773,-6.925,146.514,146.645
2057,god,Godié,,5.809,5.031,-6.228,-5.426
2058,goe,Gongduk,,27.092,27.04,91.146,91.191
2059,gof,Gofa,,6.57645,6.57645,37.1381,37.1381
2060,gog,Gogo,,-5.3,-7.296,34.194,36.767
2061,goi,Gobasi,,-6.211,-6.759,142.042,142.361
2062,goj,Gowlan,,21.636,21.36,77.137,77.392
2063,gok,Gowli,,21.835,21.697,77.248,77.498
2064,gol,Gola,,8.032,6.522,-11.395,-10.078
2065,gom,Konkani, Goan,,16.804,13.218,73.36,74.829
2066,goo,Gone Dau,,-16.416,-16.602,178.562,179.084
2067,gop,Yeretuar,,-2.929,-3.1,134.557,134.754
2068,goq,Gorap,,2.175,2.056,127.901,128.279
2069,gor,Gorontalo,,1.064,0.411,121.246,123.329
2070,gos,Gronings,,53.47,52.814,6.168,7.228
2071,gou,Gavar,,10.686,10.471,13.764,13.873
2072,gow,Gorowa,,-3.898,-4.531,35.514,36.085
2073,gox,Gobu,,5.13,4.762,19.022,20.059
2074,goy,Goundo,,9.505,9.426,16.203,16.307
2075,goz,Gozarkhani,,36.4133,36.4133,50.6987,50.6987
2076,gpa,Gupa-Abawa,,8.523,8.14,6.558,6.824
2077,gpn,Taiap,,-4.002,-4.084,144.453,144.559
2078,gqa,Ga'anda,,10.367,10.228,12.546,12.75
2079,gqi,Guiqiong,,30.658,30.284,101.94,102.315
2080,gqn,Guana,,-19.1667,-19.1667,-54.0333,-54.0333
2081,gqr,Gor,,8.519,7.635,16.654,17.489
2082,gra,Garasia, Rajput,,25.495,23.713,72.679,73.815
2083,grc,Greek, Ancient,,39.8155,39.8155,21.9129,21.9129
2084,grd,Guruntum-Mbaaru,,10.032,9.718,10.087,10.237
2085,grg,Madi,,-5.608,-5.656,146.383,146.431
2086,grh,Gbiri-Niragu,,10.521,10.239,8.321,8.542
2087,gri,Ghari,,-9.242,-9.758,159.584,160.251
2088,grj,Grebo, Southern,,4.736,4.353,-7.942,-7.521
2089,grm,Kota Marudu Talantang,,6.535,6.452,116.775,116.931
2090,gro,Groma,,27.816,27.292,88.718,89.052
2091,grq,Gorovu,,-4.481,-4.577,144.556,144.625
2092,grr,Taznatit,,29.745,28.651,-0.714,0.754
2093,grs,Gresi,,-2.596,-2.785,140.192,140.367
2094,grt,Garo,,26.078,24.775,89.769,91.187
2095,gru,Kistane,,8.47,8.103,38.23,38.723
2096,grv,Grebo, Central,,5.172,4.582,-8.081,-7.692
2097,grw,Gweda,,-10.208,-10.225,150.414,150.429
2098,grx,Guriaso,,-3.526,-3.613,141.561,141.632
2099,gry,Grebo, Barclayville,,4.826,4.525,-8.245,-7.942
2100,gse,Ghanaian Sign Language,,5.55225,5.55225,-0.30274,-0.30274
2101,gsg,German Sign Language,,50.8154,50.8154,7.30478,7.30478
2102,gsl,Gusilay,,12.816,12.736,-16.548,-16.457
2103,gsm,Guatemalan Sign Language,,14.5034,14.5034,-90.5667,-90.5667
2104,gsn,Gusan,,-6.251,-6.319,146.614,146.744
2105,gso,Gbaya, Southwest,,4.70037,4.70037,14.9569,14.9569
2106,gsp,Wasembo,,-5.96,-6.044,145.904,146.033
2107,gss,Greek Sign Language,,38.0536,38.0536,23.3762,23.3762
2108,gsw,Alemannic,,49.408,45.929,6.1,9.878
2109,gta,Guató,,-17.38,-17.99,-57.706,-56.874
2110,gti,Gbati-ri,,3.09,2.811,28.534,29.048
2111,gua,Shiki,,10.565,10.486,9.655,9.8
2112,gub,Guajajára,,-3.203,-5.872,-47.001,-44.415
2113,guc,Wayuu,,12.463,8.762,-73.368,-70.822
2114,gud,Dida, Yocoboué,,5.633,5.129,-5.541,-4.704
2115,gue,Gurinji,,-15.986,-23.312,129.217,132.025
2116,guf,Gupapuyngu,,-11.909,-12.333,134.932,135.558
2117,gug,Guaraní, Paraguayan,,-25.6055,-25.6055,-57.0882,-57.0882
2118,guh,Guahibo,,6.709,2.833,-72.024,-66.851
2119,gui,Guaraní, Western Argentine,,-19.007,-24.57,-65.141,-60.253
2120,guj,Gujarati,,24.563,20.365,68.935,77.639
2121,guk,Gumuz,,13.029,8.974,34.94,36.536
2122,gul,Sea Island Creole English,,34.775,30.235,-82.042,-77.166
2123,gum,Guambiano,,2.705,2.408,-76.801,-76.363
2124,gun,Guaraní, Mbyá,,-23.321,-32.471,-56.737,-45.339
2125,guo,Guayabero,,3.407,2.621,-72.612,-71.076
2126,gup,Gunwinggu,,-11.168,-13.023,132.582,134.005
2127,guq,Aché,,-24.69,-26.19,-56.738,-54.942
2128,gur,Ninkare,,11.26,10.477,-1.149,-0.545
2129,gus,Guinean Sign Language,,9.553,9.553,-13.674,-13.674
2130,gut,Maléku Jaíka,,10.805,10.69,-84.766,-84.698
2131,guu,Yanomamö,,3.889,0.526,-66.692,-63.151
2132,guv,Gey,,9.37513,9.37513,13.5809,13.5809
2133,guw,Gun,,6.675,6.369,2.488,3.123
2134,gux,Gourmanchéma,,13.612,10.5,-0.39,3.053
2135,guz,Ekegusii,,-0.482,-1.132,34.457,35.078
2136,gvc,Guanano,,1.209,0.899,-70.108,-69.145
2137,gve,Duwet,,-6.428,-6.485,146.782,146.899
2138,gvf,Golin,,-6.055,-6.43,144.642,145.059
2139,gvj,Guajá,,-3.32,-4.268,-46.786,-45.951
2140,gvl,Gulay,,9.494,8.862,16.831,17.8
2141,gvm,Gurmana,,10.258,10.088,6.709,6.881
2142,gvn,Kuku-Yalanji,,-15.49,-16.545,144.889,145.488
2143,gvo,Gavião do Jiparaná,,-10.552,-10.903,-61.821,-61.53
2144,gvp,Gavião, Pará,,-4.728,-5.174,-49.201,-48.843
2145,gvr,Gurung, Western,,28.606,27.961,83.854,84.783
2146,gvs,Gumawana,,-9.205,-9.318,150.691,150.921
2147,gvy,Guyani,,-34.739,-34.739,137.661,137.661
2148,gwa,Mbato,,5.479,5.232,-3.818,-3.591
2149,gwb,Gwa,,10.352,10.256,9.067,9.162
2150,gwc,Kalami,,35.599,35.278,71.946,72.68
2151,gwd,Gawwada,,5.704,5.2,37.04,37.507
2152,gwe,Gweno,,-3.565,-3.777,37.508,37.857
2153,gwf,Gowro,,35.143,35.106,73.1,73.147
2154,gwg,Moo,,9.487,9.378,11.115,11.293
2155,gwi,Gwich'in,,68.452,66.496,-147.28,-133.352
2156,gwj,|Gwi,,-21.416,-23.119,21.101,22.785
2157,gwn,Gwandara,,9.501,8.618,7.106,8.621
2158,gwr,Gwere,,1.25,0.97,33.51,34.135
2159,gwt,Gawar-Bati,,35.335,35.02,71.378,71.623
2160,gwu,Guwamu,,-27.633,-28.077,148.651,149.083
2161,gww,Kwini,,-14.137,-14.289,126.481,126.647
2162,gwx,Gua,,6.64,6.417,0.1,0.238
2163,gxx,Wè Southern,,7.254,5.81,-8.29,-6.979
2164,gya,Gbaya, Northwest,,8.516,1.906,10.037,16.057
2165,gyb,Garus,,-4.866,-4.985,145.614,145.752
2166,gyd,Kayardild,,-16.978,-17.139,139.4,139.64
2167,gye,Gyem,,10.458,10.365,9.156,9.322
2168,gyf,Gungabula,,-25.476,-25.868,148.331,148.877
2169,gyg,Gbayi,,5.779,5.223,21.842,22.099
2170,gyi,Gyele,,3.12,2.073,9.965,10.729
2171,gyl,Gayil,,5.95034,5.95034,36.5721,36.5721
2172,gym,Ngäbere,,9.439,8.04,-82.599,-81.165
2173,gyn,Guyanese Creole English,,7.636,5.382,-58.879,-57.146
2174,gyr,Guarayu,,-14.91,-16.767,-62.36,-61.026
2175,gyy,Gunya,,-26.828,-27.301,145.43,146.293
2176,gza,Ganza,,10.468,10.138,35.049,35.226
2177,gzi,Gazi,,34.144,33.92,49.331,49.57
2178,gzn,Gane,,-0.089,-0.797,127.659,128.293
2179,haa,Han,,65.068,64.005,-141.59,-139.258
2180,hab,Hanoi Sign Language,,21.069,20.974,105.789,105.879
2181,hac,Gurani,,37.015,36.656,44.22,44.771
2182,had,Hatam,,-0.895,-1.297,133.825,134.249
2183,hae,Oromo, Eastern,,9.87,7.519,40.164,42.715
2184,haf,Haiphong Sign Language,,20.874,20.835,106.665,106.713
2185,hag,Hanga,,9.461,9.206,-1.629,-1.527
2186,hah,Hahon,,-5.498,-5.703,154.708,154.895
2187,haj,Hajong,,25.628,25.424,89.796,89.951
2188,hak,Chinese, Hakka,,29.192,19.293,108.711,121.213
2189,hal,Salang,,14.937,14.38,107.353,107.688
2190,ham,Hewa,,-4.884,-5.222,142.075,143.028
2191,han,Hangaza,,-2.356,-2.89,30.42,30.995
2192,hao,Hakö,,-5.008,-5.133,154.513,154.674
2193,hap,Hupla,,-4.311,-4.426,139.098,139.231
2194,haq,Ha,,-2.667,-5.325,29.592,31.387
2195,har,Harari,,9.317,9.293,42.12,42.146
2196,has,Haisla,,54.007,53.925,-128.639,-128.564
2197,hat,Haitian,,20.088,18.021,-74.479,-71.613
2198,hau,Hausa,,17.449,8.12,1.089,10.883
2199,hav,Havu,,-1.624,-2.324,28.621,29.116
2200,haw,Hawaiian,,22.234,18.926,-160.248,-154.81
2201,hax,Haida, Southern,,53.296,53.24,-132.053,-131.963
2202,hay,Haya,,-0.991,-2.488,31.089,32.141
2203,haz,Hazaragi,,35.887,30.056,59.233,68.906
2204,hba,Hamba,,-1.878,-3.098,23.758,24.701
2205,hbb,Huba,,10.608,10.039,12.965,13.313
2206,hbn,Heiban,,11.459,11.115,30.303,30.753
2207,hbo,Hebrew, Ancient,,31.7761,31.7761,35.1725,35.1725
2208,hbu,Habun,,-8.726,-8.806,125.911,126.018
2209,hca,Andaman Creole Hindi,,11.676,11.676,92.738,92.738
2210,hch,Huichol,,22.758,21.484,-104.606,-103.518
2211,hdn,Haida, Northern,,55.606,53.899,-133.27,-131.97
